id,SASS_01_RAW,SASS_02_RAW,SASS_03_RAW,SASS_04_RAW,SASS_05_RAW,SASS_06_RAW,SASS_07_RAW,SASS_08_RAW,SASS_09_RAW,SASS_10_RAW,SASS_11_RAW,SASS_12_RAW,SASS_13_RAW,SASS_14_RAW,SASS_15_RAW,SASS_16_RAW,SASS_17_RAW,SASS_18_RAW,SASS_19_RAW,SASS_20_RAW,SASS_21_RAW,SASS_22_RAW,SASS_01_DIR,SASS_02_DIR,SASS_03_DIR,SASS_04_DIR,SASS_05_DIR,SASS_06_DIR,SASS_07_DIR,SASS_08_DIR,SASS_09_DIR,SASS_10_DIR,SASS_11_DIR,SASS_12_DIR,SASS_13_DIR,SASS_14_DIR,SASS_15_DIR,SASS_16_DIR,SASS_17_DIR,SASS_18_DIR,SASS_19_DIR,SASS_20_DIR,SASS_21_DIR,SASS_22_DIR,SASS_RAW_NA,SASS_DIR_NA,SASS_DIRt
9trmee5xbp,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,3,3,2,3,3,2,2,3,3,3,3,2,2,3,2,3,2,2,3,1,1,52
9veptk9vgf,No,NA,Medianamente,Algo de gozo,Mucho,Insatisfactoria,Muy frecuente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A veces,A veces,Mucho,A veces,Muchísimo,NA,NA,2,2,3,0,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,3,1,1,44
a3hyn2c33g,No,NA,Medianamente,Nada de gozo,Mucho,Justa,Frecuentemente,Justo,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Levemente,A menudo,A menudo,Mucho,A menudo,Moderadamente,NA,NA,2,0,3,1,2,1,2,2,3,3,2,2,1,2,1,1,1,3,1,2,1,1,35
a7gqlr06rl,Si,Medianamente,NA,Algo de gozo,Medianamente,Justa,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Justa,Algún valor,Raramente,La mayor parte del tiempo,Levemente,Mucho,Mucho,A menudo,A veces,Moderadamente,A veces,Moderadamente,NA,2,NA,2,2,1,2,2,2,2,1,2,1,2,1,3,3,1,2,2,2,2,1,1,37
alb7auth21,No,NA,Medianamente,Algo de gozo,Medianamente,Buena,Raramente,Bueno,Pocas personas?,Pasivamente?,Buena,Algún valor,A menudo,Siempre,Para nada,Moderadamente,Moderadamente,A menudo,A menudo,Mucho,Nunca,Moderadamente,NA,NA,2,2,2,2,1,2,1,0,2,2,2,3,0,2,2,1,1,3,3,2,1,1,35
amm7bj9jry,No,NA,Medianamente,Poco de gozo,Medianamente,Justa,Raramente,Justo,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,No mucho,NA,NA,2,1,2,1,1,1,2,2,2,3,2,2,1,3,3,2,2,2,2,1,1,1,37
any34zornc,No,NA,Mucho,Algo de gozo,Poco,Insatisfactoria,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Justa,Algún valor,Raramente,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,Siempre,A menudo,Mucho,A veces,Moderadamente,NA,NA,3,2,1,0,2,2,1,2,1,2,1,2,1,2,3,0,1,3,2,2,1,1,33
aomxurnjy4,Si,Poco,NA,Poco de gozo,Mucho,Insatisfactoria,Raramente,Insatisfactorio,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Moderadamente,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,1,NA,1,3,0,1,0,3,2,3,3,2,2,1,3,2,2,2,2,2,2,1,1,37
aoufqyh9re,No,NA,Medianamente,Algo de gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Para nada,Moderadamente,Moderadamente,A menudo,A veces,Moderadamente,A veces,Muchísimo,NA,NA,2,2,3,3,3,3,2,2,2,3,2,3,0,2,2,1,2,2,2,3,1,1,44
arh0u2f1wl,No,NA,Medianamente,Poco de gozo,Mucho,Buena,Muy frecuente,Bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A menudo,A veces,Moderadamente,A veces,Moderadamente,NA,NA,2,1,3,2,3,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,1,1,45
aux5emxvcs,No,NA,Mucho,Mucho gozo,Mucho,Muy buena,Frecuentemente,Bueno,Pocas personas?,Pasivamente?,Justa,Algún valor,Raramente,La mayor parte del tiempo,Para nada,No mucho,Levemente,A veces,A veces,Mucho,A veces,Moderadamente,NA,NA,3,3,3,3,2,2,1,0,1,2,1,2,0,1,1,2,2,3,2,2,1,1,36
aw2zmg3nud,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Justo,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Moderadamente,A menudo,Nunca,Moderadamente,A menudo,Moderadamente,NA,2,NA,2,3,2,3,1,2,2,2,3,2,2,1,2,2,1,3,2,1,2,1,1,40
awlgk55auv,No,NA,Medianamente,Algo de gozo,Medianamente,Justa,Raramente,Justo,Pocas personas?,Moderadamente?,Justa,Algún valor,Raramente,La mayor parte del tiempo,Para nada,Mucho,Mucho,A veces,A menudo,Moderadamente,A menudo,Moderadamente,NA,NA,2,2,2,1,1,1,1,2,1,2,1,2,0,3,3,2,1,2,1,2,1,1,32
awq3csm79d,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Levemente,Mucho,Moderadamente,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,2,NA,2,3,2,3,3,2,2,2,3,2,3,1,3,2,2,3,2,2,2,1,1,46
azn2c07hqo,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Muy frecuente,Bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,No mucho,Mucho,A veces,Nunca,No mucho,Nunca,Moderadamente,NA,3,NA,3,2,2,3,2,2,2,2,3,2,2,2,1,3,2,3,1,3,2,1,1,45
b0cr4kujz4,Si,Mucho,NA,Algo de gozo,Poco,Justa,Frecuentemente,Bueno,Pocas personas?,Pasivamente?,Buena,Algún valor,A menudo,Siempre,Para nada,Moderadamente,Moderadamente,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,2,1,1,2,2,1,0,2,2,2,3,0,2,2,2,3,2,2,2,1,1,36
b47uht5yx2,Si,Poco,NA,Poco de gozo,Mucho,Insatisfactoria,Raramente,Justo,Algunas personas?,Pasivamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,No mucho,NA,1,NA,1,3,0,1,1,2,0,2,3,2,2,2,2,3,2,3,2,2,1,1,1,35
b5aucdrp3d,Si,Poco,NA,Algo de gozo,Medianamente,Buena,Raramente,Justo,Muchas personas?,Moderadamente?,Buena,Gran valor,Muy a menudo,Siempre,Para nada,Moderadamente,Mucho,A veces,A veces,Mucho,A menudo,No mucho,NA,1,NA,2,2,2,1,1,3,2,2,3,3,3,0,2,3,2,2,3,1,1,1,1,39
bbb7blvy7n,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Raramente,Bueno,Muchas personas?,Activamente?,Muy buena,Algún valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,A veces,Moderadamente,A menudo,No mucho,NA,2,NA,2,3,2,1,2,3,2,3,2,2,3,2,3,3,3,2,2,1,1,1,1,44
bbg642lt7n,No,NA,Mucho,Algo de gozo,Mucho,Buena,Frecuentemente,Justo,Algunas personas?,Muy activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,A menudo,A veces,Moderadamente,A menudo,Moderadamente,NA,NA,3,2,3,2,2,1,2,3,3,3,2,2,2,2,3,1,2,2,1,2,1,1,43
bdqz4o49f5,Si,Mucho,NA,Mucho gozo,Medianamente,Insatisfactoria,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Raramente,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,2,0,2,2,2,2,3,3,1,2,2,3,3,2,3,2,2,2,1,1,44
bdyx9509mj,No,NA,Mucho,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Moderadamente,A veces,A veces,Mucho,Siempre,Moderadamente,NA,NA,3,3,3,3,3,3,1,2,2,3,2,2,1,2,2,2,2,3,0,2,1,1,44
bk36nuv0wt,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Frecuentemente,Bueno,Muchas personas?,Muy activamente?,Buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,2,NA,2,3,1,2,2,3,3,2,3,3,3,2,3,3,2,2,2,2,2,1,1,47
bl23a37lc5,Si,Medianamente,NA,Algo de gozo,Medianamente,Insatisfactoria,Raramente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,No mucho,Levemente,A veces,Nunca,Moderadamente,A menudo,Moderadamente,NA,2,NA,2,2,0,1,2,1,2,2,3,2,2,0,1,1,2,3,2,1,2,1,1,33
blsfhggtdy,Si,Mucho,NA,Mucho gozo,Medianamente,Insatisfactoria,Frecuentemente,Insatisfactorio,Algunas personas?,Moderadamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Moderadamente,A veces,A veces,Moderadamente,A veces,No mucho,NA,3,NA,3,2,0,2,0,2,2,3,3,2,2,0,2,2,2,2,2,2,1,1,1,37
bqt4a3fr76,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Raramente,Bueno,Muchas personas?,Moderadamente?,Buena,Gran valor,A menudo,Raramente,Levemente,Mucho,Mucho,A veces,Nunca,Mucho,Nunca,No mucho,NA,2,NA,2,3,2,1,2,3,2,2,3,2,1,1,3,3,2,3,3,3,1,1,1,44
bxrn095nmg,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Algún valor,A menudo,Siempre,Moderadamente,Mucho,Moderadamente,Nunca,A veces,Mucho,A veces,Moderadamente,NA,3,NA,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,2,1,1,46
bygj9se2vr,Si,Mucho,NA,Mucho gozo,Medianamente,Muy buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Raramente,Levemente,Moderadamente,Moderadamente,Nunca,Nunca,Mucho,Nunca,Moderadamente,NA,3,NA,3,2,3,3,3,2,2,3,3,3,1,1,2,2,3,3,3,3,2,1,1,50
c1q76x34l3,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Pocas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Mucho,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,2,3,2,2,2,1,2,2,3,2,2,2,2,3,2,2,2,2,2,1,1,43
c4ht5lrajg,Si,Mucho,NA,Algo de gozo,Mucho,Insatisfactoria,Raramente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,Muy a menudo,Siempre,Levemente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,2,3,0,1,2,1,2,2,3,3,3,1,2,3,2,3,2,2,2,1,1,42
c5r7segqpk,No,NA,Medianamente,Algo de gozo,Mucho,Insatisfactoria,Muy frecuente,Bueno,Nadie?,Pasivamente?,Insatisfactoria,Gran valor,Nunca,Siempre,Para nada,Moderadamente,Mucho,Siempre,A menudo,Moderadamente,A menudo,Moderadamente,NA,NA,2,2,3,0,3,2,0,0,0,3,0,3,0,2,3,0,1,2,1,2,1,1,29
c8f3xbppht,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Mucho,Siempre,Nunca,Moderadamente,A veces,Moderadamente,NA,3,NA,3,3,2,2,3,3,2,3,3,2,3,2,2,3,0,3,2,2,2,1,1,48
c8g9jszal0,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Raramente,Justo,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,A veces,Moderadamente,Nunca,Muchísimo,NA,3,NA,3,3,2,1,1,2,2,2,3,2,3,2,3,3,3,2,2,3,3,1,1,48
c8hu5bsh4e,Si,Mucho,NA,Algo de gozo,Medianamente,Buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Moderadamente,Nunca,Nunca,No mucho,Nunca,Moderadamente,NA,3,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,3,2,1,1,42
cfkly9zxv2,Si,Medianamente,NA,Algo de gozo,Poco,Justa,Muy frecuente,Muy bueno,Algunas personas?,Pasivamente?,Buena,Algún valor,Raramente,Siempre,Para nada,Moderadamente,Mucho,Nunca,Nunca,Moderadamente,Nunca,Muchísimo,NA,2,NA,2,1,1,3,3,2,0,2,2,1,3,0,2,3,3,3,2,3,3,1,1,41
cg1eldphlr,Si,Poco,NA,Mucho gozo,Mucho,Justa,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Moderadamente,Moderadamente,Moderadamente,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,1,NA,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40
cggroeg4sr,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Muy bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,Nunca,Moderadamente,Nunca,Moderadamente,NA,3,NA,2,3,2,2,3,2,2,2,3,2,3,2,3,3,3,3,2,3,2,1,1,50
cj5ejfvtb3,Si,Medianamente,NA,Algo de gozo,Mucho,Insatisfactoria,Frecuentemente,Muy bueno,Muchas personas?,Activamente?,Buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,Siempre,A veces,Moderadamente,A menudo,No mucho,NA,2,NA,2,3,0,2,3,3,2,2,3,3,3,2,3,3,0,2,2,1,1,1,1,42
cjjbo78l0u,Si,Mucho,NA,Algo de gozo,Poco,Justa,Raramente,Bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Completamente,Moderadamente,Moderadamente,Siempre,A menudo,No mucho,A veces,Moderadamente,NA,3,NA,2,1,1,1,2,2,2,2,3,2,3,3,2,2,0,1,1,2,2,1,1,37
cn589l7pn4,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,Muchísimo,NA,3,NA,3,3,2,3,3,3,2,2,3,2,3,2,3,3,2,2,2,2,3,1,1,51
cq1xv602w1,No,NA,Mucho,Mucho gozo,Medianamente,Justa,Raramente,Justo,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Moderadamente,Levemente,A veces,A veces,Moderadamente,A veces,Muchísimo,NA,NA,3,3,2,1,1,1,3,2,2,3,2,3,2,2,1,2,2,2,2,3,1,1,42
cr0j272mz4,No,NA,Mucho,Algo de gozo,Medianamente,Insatisfactoria,Frecuentemente,Justo,Algunas personas?,Pasivamente?,Justa,Algún valor,A menudo,La mayor parte del tiempo,Para nada,Moderadamente,Moderadamente,A menudo,A veces,Moderadamente,Siempre,Moderadamente,NA,NA,3,2,2,0,2,1,2,0,1,2,2,2,0,2,2,1,2,2,0,2,1,1,30
cu389mbfxe,Si,Mucho,NA,Mucho gozo,Medianamente,Buena,Muy frecuente,Muy bueno,Algunas personas?,Moderadamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Levemente,Moderadamente,Mucho,Nunca,Nunca,Mucho,Nunca,Muchísimo,NA,3,NA,3,2,2,3,3,2,2,3,3,3,3,1,2,3,3,3,3,3,3,1,1,53
cv962bvx5t,No,NA,Medianamente,Mucho gozo,Mucho,Muy buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,Nunca,Nunca,Moderadamente,Nunca,Muchísimo,NA,NA,2,3,3,3,2,2,2,2,3,3,3,2,1,3,3,3,3,2,3,3,1,1,51
d1wdaer3c5,Si,Mucho,NA,Algo de gozo,Mucho,Justa,Muy frecuente,Muy bueno,Algunas personas?,Pasivamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,A menudo,Moderadamente,A veces,Moderadamente,NA,3,NA,2,3,1,3,3,2,0,2,3,2,2,2,3,3,2,1,2,2,2,1,1,43
d24o1c3w7n,Si,Medianamente,NA,Algo de gozo,Medianamente,Justa,Raramente,Bueno,Pocas personas?,Moderadamente?,Justa,Poco valor,A menudo,Siempre,Para nada,No mucho,Levemente,Nunca,A veces,Mucho,A veces,Moderadamente,NA,2,NA,2,2,1,1,2,1,2,1,1,2,3,0,1,1,3,2,3,2,2,1,1,34
d2s2l3na16,Si,Mucho,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Levemente,Moderadamente,Moderadamente,Nunca,Nunca,Mucho,A veces,Moderadamente,NA,3,NA,2,3,3,2,2,2,2,2,3,2,3,1,2,2,3,3,3,2,2,1,1,47
d5w1gpjg45,No,NA,Medianamente,Algo de gozo,Mucho,Buena,Frecuentemente,Justo,Muchas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A menudo,Moderadamente,NA,NA,2,2,3,2,2,1,3,2,3,3,3,3,2,3,3,2,2,2,1,2,1,1,46
d91h22qysr,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Frecuentemente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,Nunca,Nunca,Moderadamente,Nunca,Muchísimo,NA,3,NA,3,3,3,2,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,1,1,55
da1u0gy74y,Si,Mucho,NA,Mucho gozo,Mucho,Muy buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Completamente,Mucho,Mucho,A veces,Nunca,Mucho,Nunca,Muchísimo,NA,3,NA,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,1,1,57
dc51vr8zat,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Frecuentemente,Justo,Algunas personas?,Moderadamente?,Buena,Algún valor,A menudo,Siempre,Levemente,Moderadamente,Mucho,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,3,NA,2,3,2,2,1,2,2,2,2,2,3,1,2,3,2,2,2,2,2,1,1,42
dcldsab5fd,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Raramente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Completamente,Mucho,Moderadamente,A veces,A veces,Mucho,Nunca,Moderadamente,NA,2,NA,2,3,1,1,2,3,2,3,3,2,2,3,3,2,2,2,3,3,2,1,1,46
ddaztuhj5z,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Pocas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Para nada,Mucho,Moderadamente,A menudo,Nunca,Moderadamente,A menudo,Muchísimo,NA,3,NA,3,3,2,2,2,1,2,2,3,2,3,0,3,2,1,3,2,1,3,1,1,43
ddc8f21j3k,No,NA,Poco,Poco de gozo,Poco,Buena,Raramente,Bueno,Pocas personas?,Pasivamente?,Justa,Poco valor,Raramente,La mayor parte del tiempo,Para nada,No mucho,Moderadamente,A veces,A menudo,Mucho,A menudo,No mucho,NA,NA,1,1,1,2,1,2,1,0,1,1,1,2,0,1,2,2,1,3,1,1,1,1,25
dezmr6fn3c,Si,Mucho,NA,Algo de gozo,Mucho,Justa,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Mucho,Nunca,A veces,Mucho,A veces,Moderadamente,NA,3,NA,2,3,1,2,2,2,2,2,3,2,2,1,2,3,3,2,3,2,2,1,1,44
dfdftb1qqa,Si,Poco,NA,Poco de gozo,Mucho,Justa,Frecuentemente,Justo,Algunas personas?,Moderadamente?,Justa,Gran valor,Raramente,La mayor parte del tiempo,Levemente,Mucho,Moderadamente,A veces,A menudo,Moderadamente,A veces,No mucho,NA,1,NA,1,3,1,2,1,2,2,1,3,1,2,1,3,2,2,1,2,2,1,1,1,34
dfy45dn269,Si,Mucho,NA,Algo de gozo,Mucho,Buena,Muy frecuente,Muy bueno,Pocas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Completamente,Moderadamente,Mucho,A veces,A veces,Moderadamente,A menudo,No mucho,NA,3,NA,2,3,2,3,3,1,2,2,3,2,3,3,2,3,2,2,2,1,1,1,1,45
do5s3zc8zc,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Frecuentemente,Bueno,Muchas personas?,Muy activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A menudo,A menudo,Moderadamente,A menudo,No mucho,NA,2,NA,2,3,1,2,2,3,3,2,3,2,2,2,3,3,1,1,2,1,1,1,1,41
dr9o0bvodp,No,NA,Medianamente,Algo de gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Moderadamente,Mucho,Mucho,A veces,A veces,Moderadamente,A veces,Moderadamente,NA,NA,2,2,3,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,1,1,45
drjbxfnocl,Si,Medianamente,NA,Algo de gozo,Mucho,Muy buena,Frecuentemente,Muy bueno,Muchas personas?,Muy activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Mucho,Mucho,A menudo,Nunca,No mucho,Nunca,Moderadamente,NA,2,NA,2,3,3,2,3,3,3,3,3,2,2,1,3,3,1,3,1,3,2,1,1,48
dtz8zvtz46,Si,Medianamente,NA,Algo de gozo,Medianamente,Buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Siempre,Levemente,Moderadamente,Moderadamente,A veces,Nunca,Moderadamente,A veces,Moderadamente,NA,2,NA,2,2,2,3,3,3,2,3,3,2,3,1,2,2,2,3,2,2,2,1,1,46
duzqp3a9ce,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Muy frecuente,Bueno,Algunas personas?,Moderadamente?,Buena,Algún valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Moderadamente,A menudo,A veces,Mucho,A menudo,Muchísimo,NA,3,NA,3,3,2,3,2,2,2,2,2,2,2,1,2,2,1,2,3,1,3,1,1,43
dxl2qu337x,Si,Medianamente,NA,Algo de gozo,Mucho,Buena,Raramente,Bueno,Algunas personas?,Moderadamente?,Buena,Gran valor,A menudo,Siempre,Completamente,Mucho,Mucho,A veces,Nunca,Moderadamente,A veces,Muchísimo,NA,2,NA,2,3,2,1,2,2,2,2,3,2,3,3,3,3,2,3,2,2,3,1,1,47
dxyz7l2sm1,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Frecuentemente,Justo,Pocas personas?,Moderadamente?,Buena,Poco valor,Raramente,La mayor parte del tiempo,Para nada,Moderadamente,Mucho,A veces,A veces,Moderadamente,A veces,No mucho,NA,2,NA,2,3,1,2,1,1,2,2,1,1,2,0,2,3,2,2,2,2,1,1,1,34
dyr18o9tsw,Si,Medianamente,NA,Mucho gozo,Medianamente,Buena,Muy frecuente,Bueno,Algunas personas?,Activamente?,Muy buena,Gran valor,A menudo,Raramente,Moderadamente,Moderadamente,Mucho,A menudo,A veces,Moderadamente,A veces,Moderadamente,NA,2,NA,3,2,2,3,2,2,2,3,3,2,1,2,2,3,1,2,2,2,2,1,1,43
dzm6b2xp00,Si,Medianamente,NA,Algo de gozo,Mucho,Justa,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,Raramente,Levemente,Moderadamente,Mucho,Nunca,A veces,Moderadamente,Nunca,Moderadamente,NA,2,NA,2,3,1,3,3,3,2,3,3,2,1,1,2,3,3,2,2,3,2,1,1,46
e55neqglsc,No,NA,Medianamente,Algo de gozo,Medianamente,Justa,Muy frecuente,Muy bueno,Pocas personas?,Moderadamente?,Justa,Algún valor,A menudo,La mayor parte del tiempo,Moderadamente,No mucho,Mucho,A veces,A menudo,Mucho,A veces,Moderadamente,NA,NA,2,2,2,1,3,3,1,2,1,2,2,2,2,1,3,2,1,3,2,2,1,1,39
e64tas80wc,No,NA,Nada,Nada de gozo,Poco,Buena,Frecuentemente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,A menudo,La mayor parte del tiempo,Moderadamente,Mucho,Para Nada,A veces,A veces,Mucho,A menudo,Moderadamente,NA,NA,0,0,1,2,2,2,3,2,3,3,2,2,2,3,0,2,2,3,1,2,1,1,37
e7v5humdxt,Si,Mucho,NA,Mucho gozo,Medianamente,Muy buena,Muy frecuente,Muy bueno,Muchas personas?,Activamente?,Buena,Gran valor,A menudo,Siempre,Completamente,Moderadamente,Mucho,A veces,Nunca,Moderadamente,Nunca,Moderadamente,NA,3,NA,3,2,3,3,3,3,2,2,3,2,3,3,2,3,2,3,2,3,2,1,1,52
e9bpshnfkr,Si,Mucho,NA,Mucho gozo,Mucho,Buena,Frecuentemente,Bueno,Algunas personas?,Muy activamente?,Buena,Gran valor,A menudo,La mayor parte del tiempo,Levemente,Moderadamente,Levemente,Nunca,Nunca,Moderadamente,A veces,Muchísimo,NA,3,NA,3,3,2,2,2,2,3,2,3,2,2,1,2,1,3,3,2,2,3,1,1,46
e9g17x0rda,No,NA,Mucho,Algo de gozo,Mucho,Buena,Muy frecuente,Bueno,Muchas personas?,Activamente?,Muy buena,Gran valor,Muy a menudo,La mayor parte del tiempo,Moderadamente,Mucho,Mucho,A veces,Nunca,Moderadamente,Nunca,Moderadamente,NA,NA,3,2,3,2,3,2,3,2,3,3,3,2,2,3,3,2,3,2,3,2,1,1,51
edah4wd5e0,No,NA,Mucho,Poco de gozo,Mucho,Insatisfactoria,Frecuentemente,Bueno,Algunas personas?,Moderadamente?,Insatisfactoria,Gran valor,A menudo,La mayor parte del tiempo,Para nada,Para nada,Moderadamente,A menudo,A menudo,Mucho,Nunca,Moderadamente,NA,NA,3,1,3,0,2,2,2,2,0,3,2,2,0,0,2,1,1,3,3,2,1,1,34
