id,SCSORF_01_RAW,SCSORF_02_RAW,SCSORF_03_RAW,SCSORF_04_RAW,SCSORF_05_RAW,SCSORF_06_RAW,SCSORF_07_RAW,SCSORF_08_RAW,SCSORF_09_RAW,SCSORF_10_RAW,SCSORF_01_DIR,SCSORF_02_DIR,SCSORF_03_DIR,SCSORF_04_DIR,SCSORF_05_DIR,SCSORF_06_DIR,SCSORF_07_DIR,SCSORF_08_DIR,SCSORF_09_DIR,SCSORF_10_DIR,SCSORF_RAW_NA,SCSORF_DIR_NA,SCSORF_DIRt
964496134,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,2,1,1,1,1,1,1,1,0,0,11
964979193,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,3,2,3,2,2,0,0,22
965155738,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
965289303,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
965315469,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,3,3,2,2,1,2,3,2,2,3,0,0,23
965472365,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,3,1,3,3,2,3,2,3,3,2,0,0,25
965637951,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
965706196,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
965733370,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,3,3,2,2,0,0,22
965775003,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,3,2,1,3,3,2,2,2,0,0,22
965936930,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,3,1,1,1,3,1,1,0,0,15
965951483,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,2,3,3,3,3,3,3,2,2,0,0,27
966060611,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,3,3,3,3,3,3,3,3,0,0,30
966171814,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
966192709,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,3,1,1,1,1,0,0,13
966249306,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,3,1,1,1,1,1,1,1,0,0,12
966386225,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,1,2,3,2,2,3,2,3,2,0,0,22
966532619,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,2,1,2,1,1,1,1,0,0,13
966611630,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,2,1,3,3,1,2,3,3,3,2,0,0,23
966667779,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
966684403,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
966721610,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,4,4,4,4,4,4,4,4,4,4,0,0,40
966786111,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
966874272,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,3,2,2,1,1,2,2,3,2,0,0,20
966885479,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,3,3,2,3,0,0,29
966999580,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,1,1,2,1,1,1,2,2,2,0,0,14
967283891,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
967665449,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,2,2,2,2,3,3,3,0,0,25
967766396,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
968051734,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
968072498,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
968119664,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,2,3,3,3,3,3,0,0,28
968421188,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
968459984,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,1,3,2,1,2,3,2,2,2,0,0,19
969199723,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,2,2,3,3,3,3,3,0,0,27
96a68p4kqg,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
96beuwymn8,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,2,3,3,2,3,4,3,2,3,0,0,28
96f2f0fpol,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,De acuerdo,2,1,1,3,3,3,1,3,2,3,0,0,22
971085234,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,1,1,2,2,1,2,2,3,2,2,0,0,18
971085541,Fuertemente de acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,4,1,1,1,1,1,1,1,1,1,0,0,13
971369288,De acuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,3,2,4,4,4,4,4,4,4,4,0,0,37
971448209,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,1,2,2,1,2,2,3,2,2,0,0,19
972089420,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,3,3,3,3,3,3,0,0,29
972116430,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,2,2,3,2,1,3,3,2,2,3,0,0,23
972461403,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,2,3,3,3,3,3,2,3,2,0,0,27
972739967,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,4,2,3,3,4,2,3,2,3,3,0,0,29
972797829,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,2,3,3,2,2,2,3,2,2,0,0,24
972833496,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,2,3,2,2,3,3,3,3,0,0,27
972952734,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,2,3,3,3,3,3,0,0,28
973348154,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,1,1,1,1,0,0,11
973390448,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,2,1,1,0,0,11
973397482,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,4,4,4,4,3,4,4,3,3,3,0,0,36
973487560,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
973658872,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,2,3,3,2,2,3,3,3,2,0,0,26
973877425,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,3,3,1,0,0,14
973887671,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,2,2,2,3,2,2,3,3,3,3,0,0,25
973968807,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,3,2,3,3,3,3,2,0,0,28
974034193,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,3,1,1,0,0,12
974119745,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,3,2,2,2,2,2,2,2,3,3,0,0,23
974503771,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,3,2,2,2,2,2,2,2,0,0,21
974532806,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,2,1,2,2,1,2,2,3,3,2,0,0,20
974567480,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,4,3,3,3,3,3,4,3,3,3,0,0,32
974831797,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,4,3,4,4,4,4,3,4,3,3,0,0,36
974992656,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
975144277,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,3,3,3,2,2,2,3,2,2,0,0,25
975195329,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,3,1,2,2,1,3,3,1,3,2,0,0,21
975256769,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,1,1,1,1,1,1,3,3,3,3,0,0,18
975484098,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente de acuerdo,2,1,2,2,1,1,1,3,2,4,0,0,19
975493625,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,1,3,3,1,1,2,3,2,2,0,0,20
975506696,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,2,1,2,2,2,2,2,3,3,2,0,0,21
975654226,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,3,2,3,3,3,3,3,0,0,28
976081379,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,Fuertemente de acuerdo,3,2,3,4,2,3,3,3,3,4,0,0,30
976144260,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,1,1,2,1,1,1,2,3,2,2,0,0,16
976171014,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,3,2,3,3,3,2,2,3,2,2,0,0,25
976182883,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,1,1,1,1,1,1,1,3,3,2,0,0,15
976236863,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,1,1,1,1,1,1,1,1,1,3,0,0,12
976245978,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,3,1,3,3,2,3,2,3,3,3,0,0,26
976495225,De acuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,3,1,3,4,1,3,3,2,3,2,0,0,25
976495720,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
976605973,Fuertemente en desacuerdo,En desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,1,2,3,2,1,2,2,2,2,2,0,0,19
976676417,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,2,3,3,3,3,3,3,2,3,0,0,28
976722475,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,3,3,3,3,3,3,3,3,2,0,0,29
976938530,De acuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,3,1,3,3,3,3,3,3,3,2,0,0,27
977018121,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,3,3,3,3,3,3,3,2,3,0,0,29
977025600,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,3,2,1,0,0,13
977087119,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
977127298,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
977401283,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,3,2,3,2,3,3,3,3,3,0,0,28
977459453,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
977646231,En desacuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,En desacuerdo,2,2,3,3,2,3,3,2,3,2,0,0,25
977658105,De acuerdo,En desacuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,4,4,2,3,3,3,3,3,0,0,30
977676965,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,En desacuerdo,2,1,3,2,2,3,1,3,2,2,0,0,21
977696575,De acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,Fuertemente de acuerdo,De acuerdo,Fuertemente de acuerdo,Fuertemente en desacuerdo,En desacuerdo,3,3,4,4,4,4,3,4,1,2,0,0,32
977958040,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,2,1,1,1,1,1,3,3,2,3,0,0,18
978009184,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
978090680,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,3,2,3,3,2,3,3,3,2,3,0,0,27
978278881,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
978408990,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,En desacuerdo,2,2,2,2,2,2,2,2,2,2,0,0,20
978649443,De acuerdo,En desacuerdo,De acuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,3,2,3,4,3,3,3,3,3,3,0,0,30
978716998,De acuerdo,En desacuerdo,De acuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente de acuerdo,De acuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,3,2,3,1,1,4,3,3,1,2,0,0,23
978770166,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,De acuerdo,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,2,1,1,2,1,1,3,2,1,2,0,0,16
978778707,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,1,1,1,1,1,2,1,1,0,0,12
978796499,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,1,1,1,1,1,1,1,1,1,1,0,0,10
978901726,En desacuerdo,Fuertemente en desacuerdo,En desacuerdo,En desacuerdo,Fuertemente en desacuerdo,De acuerdo,Fuertemente en desacuerdo,En desacuerdo,Fuertemente en desacuerdo,Fuertemente en desacuerdo,2,1,2,2,1,3,1,2,1,1,0,0,16
