id,AIM_01_RAW,AIM_02_RAW,AIM_03_RAW,AIM_04_RAW,AIM_05_RAW,AIM_06_RAW,AIM_07_RAW,AIM_08_RAW,AIM_09_RAW,AIM_10_RAW,AIM_01_DIR,AIM_02_DIR,AIM_03_DIR,AIM_04_DIR,AIM_05_DIR,AIM_06_DIR,AIM_07_DIR,AIM_08_DIR,AIM_09_DIR,AIM_10_DIR,AIM_RAW_NA,AIM_DIR_NA,AIM_TramoIngreso_DIRd,AIM_DIRt
d91h22qysr,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
da1u0gy74y,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
dc51vr8zat,"Postgrado (postítulo, master, magíster, doctor).",Agricultores y trabajadores calificados agropecuarios y pesqueros.,4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,10,4,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c2
dcldsab5fd,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,3,NA,NA,1.360.000 – 2.370.000,NA,NA,NA,NA,9,6,3,NA,NA,5,NA,NA,NA,NA,6,6,5,c1b
ddaztuhj5z,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
ddc8f21j3k,Media científico humanista o media técnico profesional completa; humanidades completas.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,5,NA,NA,NA,NA,639 mil – 1.114.000 mil,NA,NA,5,7,5,NA,NA,NA,NA,3,NA,NA,6,6,3,c3
dezmr6fn3c,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
dfdftb1qqa,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
dfy45dn269,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,9,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
do5s3zc8zc,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,NS/NR,NA,NA,NA,NA,NA,10,8,2,NA,99,NA,NA,NA,NA,NA,6,6,99,NA
dr9o0bvodp,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,8,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
drjbxfnocl,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,5,NA,NA,NA,NA,1.115.000 mil – 1.943.000,NA,NA,7,7,5,NA,NA,NA,NA,4,NA,NA,6,6,4,c2
dtz8zvtz46,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,6,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1b
duzqp3a9ce,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,9,8,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
dxl2qu337x,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1a
dxyz7l2sm1,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
dyr18o9tsw,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
dzm6b2xp00,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",1,631 mil – 1.099.000,NA,NA,NA,NA,NA,NA,9,8,1,5,NA,NA,NA,NA,NA,NA,6,6,5,c1a
e55neqglsc,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,7,7,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c2
e64tas80wc,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
e7v5humdxt,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,9,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
e9bpshnfkr,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,9,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
e9g17x0rda,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,10,9,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
edah4wd5e0,Universitaria incompleta (carreras de 4 o más años).,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,8,9,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1b
efxsnhgqke,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,1,1.100.000 – 1.916.000,NA,NA,NA,NA,NA,NA,10,6,1,6,NA,NA,NA,NA,NA,NA,6,6,6,c1b
egpkkkowxr,Media científico humanista o media técnico profesional completa; humanidades completas.,Empleados de oficina públicos y privados.,6,NA,NA,NA,NA,NA,2.208.000 – 3.850.000,NA,5,6,6,NA,NA,NA,NA,NA,5,NA,6,6,5,c2
ekcbq410f5,Media científico humanista o media técnico profesional incompleta; humanidades incompletas.,"Trabajadores no calificados en ventas y servicios, peones agropecuarios, forestales, construcción, etc.",3,NA,NA,447 mil – 779 mil,NA,NA,NA,NA,4,1,3,NA,NA,3,NA,NA,NA,NA,6,6,3,d
ekkt4jpyh2,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,9,8,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c1b
ekwrvg5dlk,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
elg88j2y6c,Universitaria incompleta (carreras de 4 o más años).,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,8,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,c1a
eoy5mk1v9g,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
epe9h57e37,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,9,6,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1b
epj9byy11m,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,547 mil – 953 mil,NA,NA,NA,9,8,4,NA,NA,NA,3,NA,NA,NA,6,6,3,c2
er0fmd1z87,Básica completa; primaria o preparatoria completa.,Agricultores y trabajadores calificados agropecuarios y pesqueros.,5,NA,NA,NA,NA,Menos de 367 mil,NA,NA,3,4,5,NA,NA,NA,NA,1,NA,NA,6,6,1,e
er60kdpzvh,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,7,3,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c2
esbk3akxrz,Básica incompleta; primaria o preparatoria incompleta.,"Otros grupos no identificados (incluye rentistas, personas en situación de discapacidad, etc.)",4,NA,NA,NA,314 mil – 546 mil,NA,NA,NA,2,10,4,NA,NA,NA,2,NA,NA,NA,6,6,2,d
eu5eklt5sn,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,2.371.000 – 4.135.000,NA,NA,NA,NA,9,9,3,NA,NA,6,NA,NA,NA,NA,6,6,6,c1a
evcd8au9dx,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Operadores de instalaciones y máquinas y montadores / conductores de vehículos.,4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,5,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1b
evkf6wk7j5,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,10,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
exve2v5wr4,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
eyj2f1mq0e,Media científico humanista o media técnico profesional completa; humanidades completas.,"Obreros, operarios y artesanos de artes mecánicas y de otros oficios.",3,NA,NA,447 mil – 779 mil,NA,NA,NA,NA,5,2,3,NA,NA,3,NA,NA,NA,NA,6,6,3,d
ezuh0cps1f,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
f16uycggmv,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,9,8,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
f3pydvoql0,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,2.900.000 – 5.057.000,NA,NA,NA,9,8,4,NA,NA,NA,6,NA,NA,NA,6,6,6,c1a
f4b5u91mw4,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
f4o5ab6vlz,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,9,8,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c1b
f5gym35phu,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
f70b74o5qq,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,10,8,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
f86g2rzrny,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,10,9,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
fnah07zxbq,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,9,6,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1b
fpvynjpsqe,Media científico humanista o media técnico profesional completa; humanidades completas.,Trabajadores de los servicios y vendedores de comercio y mercados.,4,NA,NA,NA,314 mil – 546 mil,NA,NA,NA,5,3,4,NA,NA,NA,2,NA,NA,NA,6,6,2,d
fq2ols8cwv,Universitaria incompleta (carreras de 4 o más años).,Empleados de oficina públicos y privados.,4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,8,6,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c2
fwwkhzkstn,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,Más de 5.912.000,NA,NA,10,9,5,NA,NA,NA,NA,7,NA,NA,6,6,7,ab
fzyjyrcsn3,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,NS/NR,NA,NA,NA,NA,10,9,3,NA,NA,99,NA,NA,NA,NA,6,6,99,NA
g0wo5ajk5b,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,10,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
g3njbgdykw,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Trabajadores de los servicios y vendedores de comercio y mercados.,6,NA,NA,NA,NA,NA,417 mil – 725 mil,NA,7,3,6,NA,NA,NA,NA,NA,2,NA,6,6,2,d
g3zkwp7n73,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",6,NA,NA,NA,NA,NA,2.208.000 – 3.850.000,NA,9,8,6,NA,NA,NA,NA,NA,5,NA,6,6,5,c1a
g45o6flj2s,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,1.944.000 – 3.389.000,NA,NA,10,8,5,NA,NA,NA,NA,5,NA,NA,6,6,5,c1a
g4xnor0yas,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,NS/NR,NA,NA,NA,10,9,4,NA,NA,NA,99,NA,NA,NA,6,6,99,NA
g6spcaf8wv,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,9,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
g6vjnw73tw,Universitaria incompleta (carreras de 4 o más años).,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,8,7,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c2
g7euw58mwh,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",3,NA,NA,Más de 4.135.000,NA,NA,NA,NA,9,9,3,NA,NA,7,NA,NA,NA,NA,6,6,7,ab
g7qgwwfohy,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",1,Más de 1.916.000,NA,NA,NA,NA,NA,NA,10,8,1,7,NA,NA,NA,NA,NA,NA,6,6,7,ab
g97h909eep,Universitaria incompleta (carreras de 4 o más años).,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,4,NA,NA,NA,954 mil – 1.662.000,NA,NA,NA,8,7,4,NA,NA,NA,4,NA,NA,NA,6,6,4,c2
gdmlxo21sk,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
gg2g2qke5j,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,8,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
ggp4ezx3g0,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
gh6jxgnaq3,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Profesionales, científicos e intelectuales.",2,NA,1.024.000 – 1.785.000,NA,NA,NA,NA,NA,9,8,2,NA,5,NA,NA,NA,NA,NA,6,6,5,c1a
gh8km2pc07,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",5,NA,NA,NA,NA,3.3980.000 – 5.912.000,NA,NA,10,8,5,NA,NA,NA,NA,6,NA,NA,6,6,6,c1a
gjj972bkls,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",2,NA,1.786.000 – 3.113.000,NA,NA,NA,NA,NA,10,8,2,NA,6,NA,NA,NA,NA,NA,6,6,6,c1a
glzbfqbqtn,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,Empleados de oficina públicos y privados.,2,NA,587 mil – 1.023.000,NA,NA,NA,NA,NA,9,6,2,NA,4,NA,NA,NA,NA,NA,6,6,4,c2
go1w3x3ckw,"Postgrado (postítulo, master, magíster, doctor).","Profesionales, científicos e intelectuales.",4,NA,NA,NA,Más de 5.057.000,NA,NA,NA,10,8,4,NA,NA,NA,7,NA,NA,NA,6,6,7,ab
gon98vvtlj,Universitaria completa (carreras de 4 o más años); oficial de FFAA y Carabineros.,"Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",2,NA,Más de 3.113.000,NA,NA,NA,NA,NA,9,9,2,NA,7,NA,NA,NA,NA,NA,6,6,7,ab
goxpkns1mn,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",4,NA,NA,NA,1.663.000 – 2.899.000,NA,NA,NA,10,9,4,NA,NA,NA,5,NA,NA,NA,6,6,5,c1a
gq3bavn9lt,Instituto técnico (CFT) o instituto profesional completo (carreras de 1 a 3 años); hasta suboficial de FFAA y Carabineros.,Técnicos y profesionales de nivel medio (incluye hasta suboficiales FFAA y Carabineros).,4,NA,NA,NA,NS/NR,NA,NA,NA,7,7,4,NA,NA,NA,99,NA,NA,NA,6,6,99,NA
gstpq0j9fp,"Postgrado (postítulo, master, magíster, doctor).",Empleados de oficina públicos y privados.,1,631 mil – 1.099.000,NA,NA,NA,NA,NA,NA,10,6,1,5,NA,NA,NA,NA,NA,NA,6,6,5,c1b
gwzsrez709,"Postgrado (postítulo, master, magíster, doctor).","Alto ejecutivo (gerente general o gerente de área o sector) de empresa privadas o pública- Director o dueño de grandes empresa- Alto directivo del poder ejecutivo, de los cuerpos legislativos y la administración pública (incluye oficiales de FFAA y Carabineros).",5,NA,NA,NA,NA,1.115.000 mil – 1.943.000,NA,NA,10,9,5,NA,NA,NA,NA,4,NA,NA,6,6,4,c1b
h356uxob91,Universitaria incompleta (carreras de 4 o más años).,"Profesionales, científicos e intelectuales.",04,NA,NA,NA,314 mil – 546 mil,NA,NA,NA,8,8,4,NA,NA,NA,2,NA,NA,NA,6,6,2,c3
